customer_id,churn_flag,days_since_last_purchase,total_transactions,total_revenue,avg_order_value,total_items_purchased,avg_discount_received,unique_products,unique_categories,unique_subcategories,customer_lifespan_days,purchase_frequency,total_sessions,total_pages_viewed,avg_pages_per_session,total_cart_abandonments,cart_abandonment_rate,engagement_score,customer_value_score,discount_dependency,is_active,is_dormant,customer_tenure_days,loyalty_tier_encoded,age_band_encoded
C010905,0,67.0,6.0,986.41,164.40166666666667,8.0,20.833333333333332,6.0,4.0,5.0,395.0,0.4235294117647059,7.0,33.0,4.714285714285714,2.0,0.2857142857142857,0.3635009439899308,0.03440371146023565,0.5081300813008129,1,0,158,1,1.0
C010906,0,76.0,14.0,1964.83,140.345,19.0,15.714285714285714,14.0,5.0,12.0,644.0,0.6231454005934719,10.0,39.0,3.9,1.0,0.1,0.47970220264317187,0.06327186016791608,0.38327526132404177,1,0,251,1,2.0
C010907,0,7.0,31.0,4028.0,129.93548387096774,49.0,9.193548387096774,31.0,5.0,15.0,679.0,1.311706629055007,3.0,12.0,4.0,0.0,0.0,0.3479691629955947,0.13306764086834788,0.22423288749016523,1,0,349,1,0.0
C010908,1,463.0,1.0,28.48,28.48,1.0,10.0,1.0,1.0,1.0,0.0,1.0,3.0,8.0,2.6666666666666665,2.0,0.6666666666666666,0.1643215859030837,0.034257574228811476,0.24390243902439024,0,1,305,0,1.0
C010909,0,2.0,33.0,1440.29,43.64515151515151,50.0,11.06060606060606,33.0,5.0,14.0,727.0,1.3077939233817701,4.0,22.0,5.5,0.0,0.0,0.38761233480176216,0.09642275183568727,0.2697708795269771,1,0,642,2,2.0
C010910,0,54.0,7.0,716.79,102.39857142857143,11.0,10.0,7.0,3.0,6.0,461.0,0.4276985743380855,0.0,0.0,0.0,0.0,0.0,0.20925110132158592,0.03150455732395073,0.24390243902439024,1,0,245,0,0.0
C010911,0,32.0,14.0,1115.13,79.65214285714286,24.0,20.714285714285715,14.0,5.0,10.0,626.0,0.6402439024390244,2.0,5.0,2.5,0.0,0.0,0.28850220264317183,0.051205696621542916,0.505226480836237,1,0,453,1,3.0
C010912,0,21.0,45.0,4676.18,103.91511111111112,57.0,10.666666666666666,45.0,5.0,17.0,700.0,1.8493150684931507,4.0,22.0,5.5,0.0,0.0,0.4034713656387665,0.17396066181575034,0.26016260162601623,1,0,534,2,0.0
C010913,1,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,7.333333333333333,0.0,0.0,0.33366666666666667,0.0,0.0,0,1,696,0,1.0
C010914,0,43.0,28.0,6489.59,231.77107142857145,44.0,16.25,28.0,5.0,20.0,687.0,1.1715481171548119,5.0,14.0,2.8,0.0,0.0,0.3844044052863436,0.1621326095131821,0.39634146341463417,1,0,515,2,2.0
C010915,0,8.0,27.0,2749.9700000000003,101.85074074074075,48.0,15.185185185185185,27.0,5.0,16.0,690.0,1.125,5.0,11.0,2.2,0.0,0.0,0.3782828193832599,0.10405448664542732,0.37037037037037035,1,0,256,2,2.0
C010916,0,18.0,7.0,2131.2599999999998,304.4657142857142,13.0,9.285714285714286,7.0,4.0,7.0,537.0,0.3703703703703704,2.0,2.0,1.0,0.0,0.0,0.2672511013215859,0.05064213846822915,0.22648083623693382,1,0,81,0,3.0
C010917,0,43.0,6.0,300.95,50.15833333333333,9.0,21.666666666666668,6.0,3.0,5.0,625.0,0.2748091603053435,6.0,29.0,4.833333333333333,1.0,0.16666666666666666,0.36326284875183557,0.019329077409442147,0.5284552845528455,1,0,565,1,1.0
C010918,0,49.0,14.0,1872.62,133.75857142857143,27.0,13.928571428571429,14.0,5.0,11.0,540.0,0.7368421052631579,7.0,23.0,3.2857142857142856,1.0,0.14285714285714285,0.3912164883574576,0.06563791715546692,0.3397212543554007,1,0,280,1,3.0
C010919,0,7.0,35.0,6380.04,182.28685714285714,55.0,11.857142857142858,33.0,5.0,17.0,722.0,1.3962765957446808,1.0,7.0,7.0,1.0,1.0,0.1272555066079295,0.1727442172753695,0.289198606271777,1,0,246,2,1.0
C010920,1,287.0,8.0,390.21,48.77625,13.0,19.375,8.0,4.0,6.0,405.0,0.5517241379310345,6.0,30.0,5.0,0.0,0.0,0.40057268722466965,0.03169776772843542,0.4725609756097561,0,1,712,1,3.0
C010921,1,197.0,2.0,843.43,421.715,3.0,7.5,2.0,2.0,2.0,405.0,0.13793103448275862,3.0,16.0,5.333333333333333,0.0,0.0,0.32030983847283406,0.019009530841394753,0.18292682926829268,0,1,272,0,2.0
C010922,0,65.0,6.0,1049.09,174.84833333333333,9.0,18.333333333333332,6.0,3.0,5.0,368.0,0.4522613065326633,5.0,33.0,6.6,1.0,0.2,0.3457295154185023,0.03627947843398263,0.44715447154471544,1,0,684,1,2.0
C010923,1,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,1,33,0,2.0
C010924,0,64.0,1.0,716.78,716.78,3.0,25.0,1.0,1.0,1.0,0.0,1.0,2.0,15.0,7.5,1.0,0.5,0.2113215859030837,0.0444869573329559,0.6097560975609756,1,0,354,0,2.0
C010925,1,454.0,2.0,82.41,41.205,3.0,22.5,2.0,1.0,2.0,252.0,0.2127659574468085,3.0,7.0,2.3333333333333335,1.0,0.3333333333333333,0.22964317180616742,0.010158729700623296,0.5487804878048781,0,1,759,2,3.0
C010926,0,1.0,11.0,666.53,60.593636363636364,15.0,15.909090909090908,11.0,5.0,9.0,694.0,0.4558011049723757,3.0,38.0,12.666666666666666,1.0,0.3333333333333333,0.3242041116005874,0.0355646436718774,0.38802660753880264,1,0,140,0,2.0
C010927,0,42.0,14.0,1727.9,123.42142857142858,19.0,16.428571428571427,14.0,5.0,12.0,658.0,0.6104651162790697,5.0,10.0,2.0,1.0,0.2,0.31950220264317186,0.05933393405847182,0.40069686411149824,1,0,637,1,4.0
C010928,0,4.0,7.0,549.6,78.51428571428572,11.0,12.142857142857142,7.0,4.0,6.0,435.0,0.45161290322580644,3.0,13.0,4.333333333333333,2.0,0.6666666666666666,0.18558443465491925,0.029805718504497116,0.2961672473867596,1,0,107,2,2.0
C010929,0,2.0,4.0,603.1,150.775,5.0,16.25,4.0,2.0,4.0,401.0,0.27842227378190254,1.0,3.0,3.0,0.0,0.0,0.2542863436123348,0.021996564736506626,0.39634146341463417,1,0,595,1,4.0
C010930,0,28.0,16.0,277.5,17.34375,17.0,15.9375,16.0,5.0,10.0,682.0,0.6741573033707865,4.0,8.0,2.0,1.0,0.25,0.28714537444933924,0.04181325804411966,0.38871951219512196,1,0,153,2,1.0
C010931,0,83.0,11.0,996.94,90.6309090909091,18.0,13.636363636363637,11.0,4.0,8.0,635.0,0.49624060150375937,5.0,21.0,4.2,0.0,0.0,0.3731374449339207,0.04180411478001905,0.3325942350332594,1,0,195,1,1.0
C010932,0,39.0,19.0,2619.88,137.88842105263157,32.0,16.05263157894737,18.0,5.0,12.0,676.0,0.8073654390934843,8.0,27.0,3.375,4.0,0.5,0.3521101321585903,0.0829446867378035,0.3915275994865212,1,0,602,0,3.0
C010933,1,115.0,6.0,682.19,113.69833333333334,9.0,8.333333333333334,6.0,5.0,5.0,441.0,0.3821656050955414,1.0,13.0,13.0,0.0,0.0,0.33692951541850225,0.028523095121470235,0.20325203252032523,0,0,530,0,1.0
C010934,0,34.0,4.0,464.82,116.205,7.0,15.0,4.0,3.0,4.0,549.0,0.20725388601036268,2.0,18.0,9.0,1.0,0.5,0.2272863436123348,0.0176026360285936,0.36585365853658536,1,0,681,0,2.0
C010935,1,124.0,5.0,798.85,159.77,13.0,21.0,5.0,3.0,5.0,412.0,0.3393665158371041,6.0,30.0,5.0,1.0,0.16666666666666666,0.3632745961820852,0.02787947483184148,0.5121951219512195,0,0,384,0,2.0
C010936,0,42.0,13.0,608.33,46.79461538461539,19.0,12.692307692307692,13.0,4.0,9.0,668.0,0.5587392550143266,7.0,30.0,4.285714285714286,2.0,0.2857142857142857,0.3693234738829453,0.040024335282035875,0.3095684803001876,1,0,208,1,3.0
C010937,1,211.0,1.0,223.07,223.07,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,0.2823215859030837,0.03714953363348308,0.0,0,1,203,0,3.0
C010938,0,64.0,12.0,1240.99,103.41583333333334,22.0,13.75,12.0,5.0,10.0,637.0,0.5397301349325337,2.0,8.0,4.0,0.0,0.0,0.2978590308370044,0.04783122854591349,0.3353658536585366,1,0,217,0,5.0
C010939,0,48.0,3.0,261.81,87.27,6.0,15.0,3.0,2.0,2.0,446.0,0.18907563025210083,4.0,16.0,4.0,0.0,0.0,0.3359647577092511,0.013017266459162501,0.36585365853658536,1,0,551,0,2.0
C010940,0,47.0,6.0,371.28000000000003,61.88,10.0,13.333333333333334,6.0,3.0,5.0,483.0,0.3508771929824561,5.0,22.0,4.4,1.0,0.2,0.3281295154185022,0.02287416536620304,0.3252032520325203,1,0,328,1,2.0
C010941,0,41.0,3.0,94.65,31.55,5.0,18.333333333333332,3.0,2.0,2.0,662.0,0.13005780346820808,2.0,30.0,15.0,1.0,0.5,0.2739647577092511,0.008593437893491929,0.44715447154471544,1,0,637,0,5.0
C010942,0,25.0,5.0,110.62,22.124000000000002,7.0,15.0,5.0,3.0,5.0,541.0,0.2626970227670753,4.0,11.0,2.75,2.0,0.5,0.2286079295154185,0.015131509066207579,0.36585365853658536,1,0,152,0,2.0
C010943,0,1.0,114.0,13663.61,119.85622807017545,180.0,13.421052631578947,110.0,5.0,25.0,717.0,4.578313253012048,2.0,7.0,3.5,1.0,0.5,0.3286607929515418,0.46032118311181736,0.32734274711168165,1,0,318,3,0.0
C010944,1,75.0,11.0,732.4200000000001,66.58363636363637,15.0,13.636363636363637,11.0,3.0,8.0,492.0,0.632183908045977,5.0,30.0,6.0,3.0,0.6,0.26753744493392073,0.04234043324602873,0.3325942350332594,1,0,165,0,0.0
C010945,0,30.0,26.0,4601.75,176.9903846153846,40.0,17.692307692307693,26.0,5.0,14.0,687.0,1.087866108786611,5.0,36.0,7.2,2.0,0.4,0.33696123348017626,0.12938406618493126,0.43151969981238275,1,0,86,2,1.0
C010946,0,41.0,12.0,1577.83,131.48583333333332,18.0,10.833333333333334,12.0,4.0,10.0,652.0,0.5278592375366569,3.0,12.0,4.0,0.0,0.0,0.3228590308370044,0.052447161796223996,0.26422764227642276,1,0,760,1,5.0
C010947,0,26.0,8.0,572.0799999999999,71.50999999999999,11.0,13.125,8.0,5.0,8.0,654.0,0.3508771929824561,4.0,15.0,3.75,0.0,0.0,0.3405726872246696,0.027800164177304493,0.3201219512195122,1,0,434,0,2.0
C010948,0,16.0,7.0,146.85,20.978571428571428,10.0,15.0,6.0,3.0,6.0,650.0,0.30882352941176466,5.0,17.0,3.4,3.0,0.6,0.24145110132158593,0.01815670169578793,0.36585365853658536,1,0,35,1,2.0
C010949,1,126.0,10.0,699.37,69.937,17.0,17.5,10.0,4.0,9.0,482.0,0.5859375,7.0,30.0,4.285714285714286,0.0,0.0,0.4225015733165513,0.03935856079688489,0.4268292682926829,0,0,59,0,5.0
C010950,0,6.0,8.0,1333.02,166.6275,13.0,12.5,8.0,4.0,6.0,722.0,0.3191489361702128,2.0,11.0,5.5,0.0,0.0,0.3045726872246696,0.038066409542929884,0.3048780487804878,1,0,452,0,1.0
C010951,0,1.0,22.0,4041.79,183.71772727272727,37.0,12.045454545454545,21.0,5.0,15.0,714.0,0.8870967741935484,6.0,16.0,2.6666666666666665,1.0,0.16666666666666666,0.3670748898678414,0.1096097085071844,0.29379157427937913,1,0,458,2,2.0
C010952,0,65.0,12.0,909.34,75.77833333333334,16.0,10.416666666666666,12.0,4.0,10.0,585.0,0.5853658536585366,2.0,5.0,2.5,0.0,0.0,0.2858590308370044,0.04440205613308144,0.25406504065040647,1,0,283,2,1.0
C010953,1,159.0,10.0,754.51,75.451,12.0,13.0,10.0,5.0,10.0,505.0,0.5607476635514019,3.0,8.0,2.6666666666666665,0.0,0.0,0.30954919236417033,0.039350216361610985,0.3170731707317073,0,0,192,1,0.0
C010954,1,456.0,1.0,8.28,8.28,2.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.26632158590308375,0.03395736568790821,0.24390243902439024,0,1,439,0,2.0
C010955,0,58.0,19.0,2085.92,109.78526315789475,27.0,14.210526315789474,19.0,5.0,14.0,669.0,0.815450643776824,0.0,0.0,0.0,0.0,0.0,0.22511013215859033,0.07624565662193038,0.3465982028241335,1,0,277,1,2.0
C010956,0,76.0,8.0,2161.82,270.2275,13.0,7.5,7.0,5.0,6.0,587.0,0.3889789303079417,4.0,11.0,2.75,0.0,0.0,0.3325726872246696,0.051707856570768373,0.18292682926829268,1,0,163,0,1.0
C010957,0,8.0,27.0,2364.12,87.56,41.0,13.333333333333334,27.0,5.0,17.0,681.0,1.139240506329114,4.0,8.0,2.0,0.0,0.0,0.3516828193832599,0.09878804963001725,0.3252032520325203,1,0,314,0,4.0
C010958,1,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,3.2,1.0,0.2,0.31060000000000004,0.0,0.0,0,1,405,0,0.0
C010959,0,11.0,25.0,2507.76,100.31040000000002,42.0,18.4,25.0,5.0,15.0,717.0,1.0040160642570282,7.0,27.0,3.857142857142857,0.0,0.0,0.4388967904342354,0.09453711248123377,0.448780487804878,1,0,222,0,1.0
C010960,0,9.0,9.0,832.16,92.46222222222222,16.0,22.22222222222222,9.0,5.0,7.0,629.0,0.409711684370258,3.0,24.0,8.0,0.0,0.0,0.35089427312775334,0.03456980078645927,0.5420054200542005,1,0,126,0,1.0
C010961,0,28.0,7.0,623.11,89.01571428571428,14.0,4.285714285714286,7.0,3.0,6.0,459.0,0.42944785276073616,2.0,19.0,9.5,0.0,0.0,0.3352511013215859,0.030169790360694174,0.10452961672473868,1,0,99,0,1.0
C010962,0,56.0,4.0,692.58,173.145,4.0,18.75,4.0,3.0,4.0,520.0,0.2181818181818182,3.0,12.0,4.0,1.0,0.3333333333333333,0.24561967694566816,0.021346691037199605,0.4573170731707317,1,0,125,2,3.0
C010963,1,91.0,6.0,420.58,70.09666666666666,11.0,20.833333333333332,6.0,4.0,5.0,511.0,0.33271719038817005,4.0,22.0,5.5,2.0,0.5,0.25192951541850217,0.02301005246245732,0.5081300813008129,0,0,448,3,3.0
C010964,0,41.0,15.0,3054.5,203.63333333333333,31.0,19.666666666666668,15.0,4.0,11.0,656.0,0.6559766763848396,4.0,9.0,2.25,1.0,0.25,0.2878237885462555,0.08151614985379796,0.47967479674796754,1,0,723,1,0.0
C010965,0,7.0,59.0,9526.61,161.4679661016949,95.0,11.186440677966102,57.0,5.0,23.0,722.0,2.353723404255319,4.0,35.0,8.75,0.0,0.0,0.44797356828193835,0.2742739023875936,0.27284001653575857,1,0,667,2,2.0
C010966,1,331.0,4.0,450.83,112.7075,6.0,10.0,4.0,3.0,4.0,216.0,0.48780487804878053,4.0,20.0,5.0,1.0,0.25,0.29528634361233486,0.026614588927501123,0.24390243902439024,0,1,180,0,2.0
C010967,1,334.0,3.0,208.94,69.64666666666666,5.0,15.0,3.0,3.0,3.0,286.0,0.2848101265822785,5.0,22.0,4.4,1.0,0.2,0.32416475770925113,0.015377687124627238,0.36585365853658536,0,1,392,0,3.0
C010968,1,261.0,6.0,879.05,146.50833333333333,9.0,14.166666666666666,6.0,3.0,6.0,436.0,0.38626609442060084,1.0,10.0,10.0,0.0,0.0,0.3129295154185022,0.031583547001479625,0.34552845528455284,0,1,677,0,2.0
C010969,0,57.0,18.0,3570.75,198.375,29.0,12.222222222222221,18.0,5.0,13.0,670.0,0.7714285714285715,3.0,27.0,9.0,0.0,0.0,0.3707885462555066,0.09589532606444262,0.29810298102981025,1,0,555,0,2.0
C010970,1,279.0,6.0,1009.04,168.17333333333332,8.0,5.0,6.0,3.0,6.0,385.0,0.43373493975903615,7.0,34.0,4.857142857142857,2.0,0.2857142857142857,0.36464380113278794,0.035075422914247756,0.12195121951219512,0,1,365,0,2.0
C010971,0,10.0,18.0,1362.88,75.71555555555557,22.0,12.5,18.0,5.0,14.0,714.0,0.7258064516129032,2.0,8.0,4.0,1.0,0.5,0.2057885462555066,0.06158308430525225,0.3048780487804878,1,0,562,2,5.0
C010972,0,4.0,23.0,3067.9,133.38695652173914,40.0,15.652173913043478,23.0,5.0,17.0,676.0,0.9773371104815863,1.0,4.0,4.0,0.0,0.0,0.2873964757709251,0.10004329648357506,0.38176033934252385,1,0,214,0,0.0
C010973,0,35.0,13.0,1462.02,112.46307692307693,17.0,11.923076923076923,13.0,5.0,11.0,689.0,0.5424200278164117,4.0,25.0,6.25,1.0,0.25,0.31718061674008813,0.052175407088747086,0.29080675422138835,1,0,244,0,3.0
C010974,0,66.0,9.0,1141.45,126.82777777777778,12.0,8.88888888888889,9.0,4.0,8.0,634.0,0.4066265060240964,6.0,28.0,4.666666666666667,3.0,0.5,0.2992276064610866,0.0390650201168308,0.21680216802168023,1,0,75,0,2.0
C010975,0,87.0,3.0,729.52,243.17333333333332,4.0,0.0,3.0,3.0,3.0,559.0,0.15280135823429541,5.0,23.0,4.6,2.0,0.4,0.2857647577092511,0.018776185904411435,0.0,1,0,586,0,2.0
C010976,1,222.0,11.0,809.53,73.59363636363636,14.0,8.181818181818182,11.0,5.0,10.0,453.0,0.6832298136645962,6.0,25.0,4.166666666666667,3.0,0.5,0.29787077826725405,0.045163971193251544,0.19955654101995565,0,1,465,0,2.0
C010977,1,418.0,3.0,164.74,54.913333333333334,5.0,18.333333333333332,3.0,2.0,3.0,206.0,0.38135593220338987,2.0,4.0,2.0,0.0,0.0,0.2699647577092511,0.017893622084795967,0.44715447154471544,0,1,451,0,3.0
C010978,1,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,2.2,0.0,0.0,0.3426,0.0,0.0,0,1,189,0,4.0
C010979,1,94.0,3.0,253.9,84.63333333333334,4.0,8.333333333333334,3.0,3.0,3.0,536.0,0.15901060070671377,3.0,13.0,4.333333333333333,1.0,0.3333333333333333,0.24696475770925114,0.01191166937231225,0.20325203252032523,0,0,724,0,3.0
C010980,1,91.0,3.0,119.07000000000001,39.690000000000005,4.0,6.666666666666667,3.0,3.0,3.0,313.0,0.26239067055393583,2.0,8.0,4.0,1.0,0.5,0.1859647577092511,0.01330527599267917,0.16260162601626016,0,0,665,1,2.0
C010981,0,26.0,7.0,1426.3,203.75714285714284,10.0,10.0,7.0,4.0,6.0,674.0,0.2982954545454546,3.0,9.0,3.0,0.0,0.0,0.30825110132158595,0.0377965282345765,0.24390243902439024,1,0,462,1,1.0
C010982,0,43.0,12.0,1448.13,120.67750000000001,20.0,11.666666666666666,12.0,5.0,11.0,581.0,0.5891980360065466,4.0,15.0,3.75,0.0,0.0,0.3458590308370044,0.052535388860079885,0.2845528455284553,1,0,83,0,0.0
C010983,0,37.0,8.0,1078.93,134.86625,13.0,11.875,8.0,4.0,6.0,568.0,0.4013377926421405,3.0,14.0,4.666666666666667,0.0,0.0,0.32290602055800294,0.03699118074011587,0.2896341463414634,1,0,197,0,2.0
C010984,0,0.0,14.0,1223.58,87.39857142857143,22.0,18.571428571428573,14.0,5.0,8.0,665.0,0.60431654676259,3.0,12.0,4.0,0.0,0.0,0.3255022026431718,0.0516367634444252,0.45296167247386765,1,0,83,0,1.0
C010985,0,25.0,20.0,3871.54,193.577,34.0,15.25,20.0,5.0,15.0,696.0,0.8264462809917356,1.0,2.0,2.0,0.0,0.0,0.267431718061674,0.10411542813689721,0.3719512195121951,1,0,648,2,3.0
C010986,0,71.0,10.0,1795.11,179.511,18.0,15.5,10.0,4.0,8.0,632.0,0.45317220543806647,1.0,2.0,2.0,0.0,0.0,0.254215859030837,0.05128011556466832,0.3780487804878049,1,0,332,1,0.0
C010987,1,102.0,15.0,2097.9,139.86,19.0,18.333333333333332,15.0,5.0,13.0,558.0,0.7653061224489796,8.0,30.0,3.75,2.0,0.25,0.3998237885462555,0.070892284673994,0.44715447154471544,0,0,581,3,1.0
C010988,0,21.0,38.0,2374.48,62.486315789473686,56.0,16.44736842105263,36.0,5.0,19.0,687.0,1.589958158995816,4.0,19.0,4.75,1.0,0.25,0.33822026431718066,0.12249201283654476,0.40115532734274706,1,0,476,1,2.0
C010989,0,50.0,5.0,439.03000000000003,87.80600000000001,8.0,5.0,5.0,4.0,5.0,431.0,0.32537960954446854,2.0,17.0,8.5,0.0,0.0,0.3246079295154185,0.022072240931923618,0.12195121951219512,1,0,384,0,3.0
C010990,0,18.0,4.0,580.49,145.1225,4.0,23.75,4.0,3.0,4.0,692.0,0.16620498614958448,6.0,30.0,5.0,1.0,0.16666666666666666,0.3619530102790015,0.017972693571980294,0.5792682926829268,1,0,309,0,0.0
C010991,0,33.0,11.0,271.07,24.64272727272727,12.0,13.636363636363637,10.0,3.0,8.0,587.0,0.5348460291734198,5.0,11.0,2.2,0.0,0.0,0.35713744493392074,0.03131420673324112,0.3325942350332594,1,0,220,0,1.0
C010992,0,32.0,18.0,2576.7200000000003,143.15111111111113,27.0,12.222222222222221,18.0,5.0,16.0,697.0,0.7427785419532325,1.0,5.0,5.0,1.0,1.0,0.08878854625550661,0.08018070369470558,0.29810298102981025,1,0,213,0,0.0
C010993,0,15.0,24.0,3241.97,135.08208333333332,37.0,9.375,22.0,5.0,17.0,711.0,0.9716599190283401,3.0,7.0,2.3333333333333335,0.0,0.0,0.3253847283406755,0.10147284576338605,0.22865853658536586,1,0,608,0,1.0
C010994,0,46.0,11.0,1975.12,179.5563636363636,14.0,21.818181818181817,11.0,4.0,9.0,572.0,0.5481727574750831,5.0,25.0,5.0,0.0,0.0,0.3795374449339207,0.05804830815472623,0.532150776053215,1,0,298,0,2.0
C010995,0,86.0,18.0,1448.85,80.49166666666666,33.0,17.22222222222222,18.0,5.0,11.0,629.0,0.819423368740516,4.0,19.0,4.75,0.0,0.0,0.3617885462555066,0.06593732759725388,0.4200542005420054,1,0,546,0,3.0
C010996,1,573.0,4.0,123.16,30.79,8.0,18.75,3.0,2.0,3.0,141.0,0.7017543859649122,8.0,26.0,3.25,1.0,0.125,0.4062863436123348,0.027805062187633085,0.4573170731707317,0,1,136,0,3.0
C010997,1,127.0,8.0,1990.04,248.755,10.0,9.375,8.0,4.0,6.0,556.0,0.40955631399317405,7.0,27.0,3.857142857142857,1.0,0.14285714285714285,0.387858401510384,0.05080201234910719,0.22865853658536586,0,0,284,0,2.0
C010998,0,21.0,19.0,5399.9400000000005,284.20736842105265,32.0,14.210526315789474,18.0,5.0,14.0,613.0,0.8864696734059098,4.0,13.0,3.25,2.0,0.5,0.2511101321585903,0.12686104429434156,0.3465982028241335,1,0,180,0,3.0
C010999,0,21.0,31.0,4985.18,160.81225806451613,50.0,14.838709677419354,30.0,5.0,17.0,635.0,1.3984962406015038,3.0,10.0,3.3333333333333335,1.0,0.3333333333333333,0.2759691629955947,0.1491743982332967,0.3619197482297403,1,0,56,1,2.0
C011000,0,10.0,20.0,2929.25,146.4625,29.0,15.0,20.0,5.0,14.0,719.0,0.801068090787717,2.0,24.0,12.0,0.0,0.0,0.372431718061674,0.08927727964342218,0.36585365853658536,1,0,425,0,4.0
C011001,0,56.0,5.0,420.47,84.09400000000001,6.0,11.0,5.0,4.0,4.0,608.0,0.23510971786833856,4.0,19.0,4.75,1.0,0.25,0.29460792951541853,0.018829826938747508,0.2682926829268293,1,0,359,1,1.0
C011002,0,74.0,13.0,1003.7199999999999,77.20923076923076,21.0,10.384615384615385,13.0,4.0,10.0,609.0,0.6103286384976525,6.0,23.0,3.8333333333333335,2.0,0.3333333333333333,0.33118061674008814,0.04759595033374058,0.2532833020637899,1,0,400,1,4.0
C011003,0,6.0,3.0,393.11,131.03666666666666,6.0,23.333333333333332,3.0,3.0,3.0,464.0,0.18218623481781374,2.0,7.0,3.5,0.0,0.0,0.2819647577092511,0.014742212768250544,0.5691056910569106,1,0,194,0,2.0
C011004,1,362.0,2.0,204.05,102.025,3.0,5.0,2.0,1.0,1.0,73.0,0.5825242718446603,2.0,9.0,4.5,0.0,0.0,0.2886431718061674,0.02411804888827399,0.12195121951219512,0,1,57,0,3.0
C011005,1,98.0,10.0,1278.49,127.849,16.0,11.5,10.0,4.0,9.0,591.0,0.48309178743961356,1.0,3.0,3.0,0.0,0.0,0.262215859030837,0.04458546809396766,0.2804878048780488,0,0,741,1,3.0
C011006,0,73.0,5.0,317.04999999999995,63.40999999999999,7.0,12.0,5.0,2.0,4.0,651.0,0.22026431718061676,2.0,14.0,7.0,0.0,0.0,0.3126079295154185,0.01680494777933216,0.2926829268292683,1,0,200,0,3.0
C011007,0,74.0,4.0,1359.74,339.935,7.0,8.75,4.0,4.0,4.0,567.0,0.20100502512562815,5.0,40.0,8.0,0.0,0.0,0.39428634361233483,0.030697407058616424,0.21341463414634146,1,0,363,1,2.0
C011008,0,7.0,31.0,2921.64,94.24645161290321,51.0,11.290322580645162,29.0,5.0,17.0,660.0,1.3478260869565217,4.0,13.0,3.25,2.0,0.5,0.2669691629955947,0.11587039183696317,0.2753737214791503,1,0,626,2,5.0
C011009,0,22.0,18.0,1919.6699999999998,106.64833333333333,30.0,13.88888888888889,18.0,5.0,12.0,705.0,0.7346938775510204,3.0,9.0,3.0,1.0,0.3333333333333333,0.25612187958884,0.07015006226826308,0.33875338753387535,1,0,435,1,0.0
C011010,0,15.0,11.0,965.38,87.76181818181819,15.0,9.545454545454545,11.0,4.0,6.0,612.0,0.5140186915887851,1.0,4.0,4.0,0.0,0.0,0.27153744493392074,0.04191932521728446,0.23281596452328157,1,0,603,1,3.0
C011011,0,14.0,6.0,384.5,64.08333333333333,10.0,9.166666666666666,6.0,4.0,6.0,474.0,0.35714285714285715,6.0,28.0,4.666666666666667,2.0,0.3333333333333333,0.3285961820851689,0.023276549734501856,0.22357723577235772,1,0,72,0,2.0
C011012,0,23.0,54.0,6270.27,116.11611111111112,81.0,14.074074074074074,51.0,5.0,22.0,669.0,2.317596566523605,6.0,21.0,3.5,3.0,0.5,0.3493656387665198,0.21886630467051033,0.34327009936766034,1,0,266,1,2.0
C011013,1,170.0,6.0,800.49,133.415,13.0,12.5,6.0,3.0,4.0,477.0,0.3550295857988166,2.0,5.0,2.5,1.0,0.5,0.17792951541850222,0.029389464284118712,0.3048780487804878,0,0,326,0,5.0
C011014,1,297.0,2.0,434.2,217.1,6.0,15.0,2.0,2.0,2.0,194.0,0.26785714285714285,4.0,7.0,1.75,2.0,0.5,0.21664317180616738,0.017197451125808394,0.36585365853658536,0,1,485,0,1.0
C011015,0,4.0,56.0,7011.25,125.20089285714286,86.0,13.571428571428571,49.0,5.0,22.0,693.0,2.3236514522821574,3.0,18.0,6.0,1.0,0.3333333333333333,0.33034214390602057,0.22813584464898096,0.3310104529616725,1,0,275,3,3.0
C011016,1,116.0,6.0,1079.3,179.88333333333333,9.0,15.833333333333334,6.0,3.0,6.0,611.0,0.28081123244929795,5.0,11.0,2.2,0.0,0.0,0.3505295154185022,0.031094015124549568,0.3861788617886179,0,0,65,0,3.0
C011017,0,85.0,2.0,79.13,39.565,3.0,17.5,2.0,2.0,2.0,383.0,0.14527845036319612,4.0,15.0,3.75,0.0,0.0,0.3326431718061674,0.00789211158908261,0.4268292682926829,1,0,707,1,2.0
C011018,1,118.0,10.0,1000.5899999999999,100.059,19.0,13.5,10.0,5.0,9.0,602.0,0.4746835443037975,4.0,11.0,2.75,0.0,0.0,0.335215859030837,0.04017904762400095,0.32926829268292684,0,0,633,0,1.0
